"","user_group","date","instance_count","instance_perc","user_sum","user_perc","post_sum","post_perc","post_ratio","instance_diff","user_diff","post_diff","post_ratio_diff"
"626","1-10",2023-02-25,6104,0.47889533971442,23742,0.00337779199220584,9239772,0.0150016052357232,389.174121809452,-19,-108,26273,2.86389120148516
"627","10-100",2023-02-25,1951,0.153067629060097,62824,0.00893801718972031,28690297,0.0465812911497874,456.677336686617,2,128,-309036,-5.86146961681584
"628","100-1000",2023-02-25,678,0.0531931586380041,221780,0.0315528054936994,74944304,0.121678853468898,337.921832446569,2,840,29146,-1.15283941004401
"629","1000-10000",2023-02-25,319,0.0250274595951671,989408,0.14076381178605,186369449,0.302587650636536,188.364606916459,0,-1526,144897,0.436296857464299
"630","10000+",2023-02-25,96,0.00753177467440766,5727536,0.814860805149973,313898604,0.509642764047922,54.8051734637722,0,3107,383180,0.037191539286809
"631","0-1",2023-02-26,3599,0.282274509803922,3559,0.000506201717757625,2756590,0.00446742411588463,774.540601292498,1,-3,-19871,-4.92627125101706
"632","1-10",2023-02-26,6107,0.478980392156863,23769,0.00338069924961533,9224533,0.0149495939483106,388.090916740292,3,27,-15239,-1.08320506915965
"633","10-100",2023-02-26,1951,0.153019607843137,62938,0.00895176277387732,29087765,0.0471406276733881,462.165384982046,0,114,397468,5.48804829542928
"634","100-1000",2023-02-26,679,0.0532549019607843,221752,0.0315401077033405,75098897,0.121707843217213,338.661644539846,1,-28,154593,0.739812093277635
"635","1000-10000",2023-02-26,318,0.0249411764705882,987473,0.140449713076503,186517605,0.302276815418341,188.883751758276,-1,-1935,148156,0.519144841816797
"636","10000+",2023-02-26,96,0.00752941176470588,5731303,0.815171515478906,314356988,0.509457695626863,54.8491308171981,0,3767,458384,0.0439573534259097
"637","0-1",2023-02-27,3603,0.282455315145814,3562,0.000508301931918365,2759024,0.00446935884689212,774.571588994947,4,3,2434,0.0309877024487832
"638","1-10",2023-02-27,6108,0.478833490122295,23774,0.00339258004756519,9259311,0.0149992111463965,389.472154454446,1,5,34778,1.38123771415405
"639","10-100",2023-02-27,1950,0.152869238005644,62819,0.00896435122436265,29152168,0.0472237646199835,464.066094652892,-1,-119,64403,1.9007096708458
"640","100-1000",2023-02-27,682,0.0534650360614613,222375,0.0317331954268238,75147109,0.12173123409855,337.929663856099,3,623,48212,-0.731980683747338
"641","1000-10000",2023-02-27,318,0.0249294449670743,990230,0.141307080865672,186724346,0.302475842082289,188.566642093251,0,2757,206741,-0.317109665024873
"642","10000+",2023-02-27,95,0.00744747569771088,5704886,0.814094490503658,314277907,0.509100589205889,55.0892527913792,-1,-26417,-79081,0.240121974181065
"643","0-1",2023-02-28,3596,0.282482325216025,3555,0.000505773284670972,2759722,0.00447151055990318,776.293108298172,-7,-7,698,1.72151930322491
"644","1-10",2023-02-28,6099,0.47910447761194,23771,0.00338192313640328,9295495,0.015061264885386,391.043498380379,-9,-3,36184,1.57134392593343
"645","10-100",2023-02-28,1940,0.152395915161037,62474,0.0088882363393908,28950107,0.0469071555616206,463.394484105388,-10,-345,-202061,-0.671610547503803
"646","100-1000",2023-02-28,682,0.0535742340926944,222797,0.0316975444458055,75191614,0.121831146766654,337.48934680449,0,422,44505,-0.440317051608758
"647","1000-10000",2023-02-28,318,0.024980361351139,990961,0.140984978889123,186798578,0.30266520109703,188.50245166056,0,731,74232,-0.0641904326912481
"648","10000+",2023-02-28,95,0.00746268656716418,5725283,0.814541543904607,314183391,0.509063721129407,54.8764822629728,0,20397,-94516,-0.212770528406331
"649","0-1",2023-03-01,3585,0.281883944016355,3545,0.00050411196092016,2768402,0.00448471633138339,780.931452750353,-11,-10,8680,4.63834445218106
"650","1-10",2023-03-01,6095,0.479242019185406,23736,0.00337534598149532,9258930,0.0149991491778057,390.079625884732,-4,-35,-36565,-0.963872495647422
"651","10-100",2023-03-01,1946,0.15301147979242,62611,0.00890351311288354,28982712,0.0469509998310149,462.901279327914,6,137,32605,-0.493204777474205
"652","100-1000",2023-03-01,678,0.053310268910206,220588,0.031368420094628,74762655,0.121112938025649,338.924397519357,-4,-2209,-428959,1.43505071486715
"653","1000-10000",2023-03-01,319,0.0250825601509671,990280,0.140821436575463,186903749,0.302777665793148,188.738285131478,1,-681,105171,0.235833470918152
"654","10000+",2023-03-01,95,0.00746972794464538,5731408,0.81502717227461,314620566,0.509674530841,54.8941143258341,0,6125,437175,0.0176320628612174
"655","0-1",2023-03-02,3601,0.282897321077854,3561,0.000506093516588171,2763429,0.00447326116289807,776.026116259478,16,16,-4973,-4.9053364908749
"656","1-10",2023-03-02,6088,0.478277947992772,23715,0.00337040374779233,9304145,0.0150609516229555,392.33164663715,-7,-21,45215,2.25202075241748
"657","10-100",2023-03-02,1948,0.153036373635007,62731,0.0089154036475969,29051791,0.0470271710953789,463.116975657968,2,120,69079,0.215696330054527
"658","100-1000",2023-03-02,678,0.0532641998585906,220887,0.0313927207522076,74821327,0.121115952762165,338.731238144391,0,299,58672,-0.193159374966797
"659","1000-10000",2023-03-02,319,0.0250608845942336,991309,0.140886003323646,186988834,0.302685500162224,188.628201700983,0,1029,85085,-0.110083430494711
"660","10000+",2023-03-02,95,0.00746327284154293,5734046,0.814929375012169,314836551,0.509637163194378,54.9065269096202,0,2638,215985,0.0124125837861229
"661","0-1",2023-03-03,3602,0.283198364651309,3563,0.000505968597569505,2758522,0.00446107958798137,774.213303396015,1,2,-4907,-1.81281286346314
"662","1-10",2023-03-03,6084,0.478339492098435,23704,0.00336611833757719,9326044,0.0150820709514066,393.437563280459,-4,-11,21899,1.10591664330951
"663","10-100",2023-03-03,1940,0.152527714442959,62456,0.00886914811389306,28997330,0.0468944590505205,464.284136031766,-8,-275,-54461,1.1671603737982
"664","100-1000",2023-03-03,680,0.0534633225882538,222837,0.031644267296266,74944199,0.121199699112972,336.318470451496,2,1950,122872,-2.41276769289459
"665","1000-10000",2023-03-03,318,0.0250019655633304,991582,0.140810932897885,187129955,0.302626414634494,188.71858807441,-1,273,141121,0.0903863734271226
"666","10000+",2023-03-03,95,0.00746914065571193,5737797,0.814803564756809,315196962,0.509736276662626,54.9334460595242,0,3751,360411,0.026919149904046
"667","0-1",2023-03-04,3601,0.283052979091338,3562,0.000505661434826388,2766912,0.0044717049382091,776.78607523863,-1,-1,8390,2.57277184261545
"668","1-10",2023-03-04,6083,0.478148089922968,23709,0.00336572907307659,9380678,0.0151604475083954,395.658948078789,-1,5,54634,2.22138479832961
"669","10-100",2023-03-04,1945,0.152884766546141,62651,0.00889393446190568,29007533,0.0468801062561308,463.00191537246,5,195,10203,-1.28222065930623
"670","100-1000",2023-03-04,681,0.0535293192894199,223111,0.0316728322250281,75030028,0.121258698043728,336.290133610624,1,274,85829,-0.0283368408716456
"671","1000-10000",2023-03-04,317,0.024917465807263,989630,0.140487851136226,186928913,0.30210246778942,188.887678223174,-1,-1952,-201042,0.169090148763928
"672","10000+",2023-03-04,95,0.00746737934287062,5741576,0.815073991668937,315645903,0.510126575464117,54.9754811222563,0,3779,448941,0.04203506273209
"673","0-1",2023-03-05,3589,0.282265041289815,3551,0.000505993335023303,2771474,0.00447759747704831,780.477048718671,-12,-11,4562,3.69097348004073
"674","1-10",2023-03-05,6083,0.478411325206449,23701,0.0033772312118804,9367237,0.0151337218960429,395.225391333699,0,-8,-13441,-0.433556745089618
"675","10-100",2023-03-05,1948,0.153204876130554,62852,0.00895598228467604,29027418,0.0468967392809843,461.837618532425,3,201,19885,-1.16429684003475
"676","100-1000",2023-03-05,683,0.053716083366103,223602,0.0318617633618362,75104849,0.121339504681081,335.8863024481,2,491,74821,-0.403831162524568
"677","1000-10000",2023-03-05,318,0.0250098309083759,991617,0.141298674428556,187337648,0.30266298007521,188.92137589412,1,1987,408735,0.0336976709461112
"678","10000+",2023-03-05,94,0.00739284309870232,5712556,0.814000355378028,315355900,0.509489456589633,55.203992748605,-1,-29020,-290003,0.228511626348677
"679","0-1",2023-03-06,3588,0.282142014626091,3549,0.000505641197633046,2777409,0.00448158019870211,782.589180050718,-1,-2,5935,2.11213133204774
"680","1-10",2023-03-06,6085,0.478493355351105,23726,0.0033803446196229,9428919,0.0152143442631482,397.408707746776,2,25,61682,2.18331641307668
"681","10-100",2023-03-06,1950,0.153338051427223,62844,0.00895365326121476,29088561,0.0469368101659995,462.869343135383,2,-8,61143,1.03172460295747
"682","100-1000",2023-03-06,683,0.0537076354486121,224316,0.031959259196465,75245698,0.121415185950041,335.445077479984,0,714,140849,-0.44122496811616
"683","1000-10000",2023-03-06,317,0.0249272627191948,988050,0.14077170620494,187458956,0.302480601625101,189.726183897576,-1,-3567,121308,0.804808003455605
"684","10000+",2023-03-06,94,0.00739168042777385,5716326,0.814429395520124,315739227,0.509471477797008,55.234643195647,0,3770,383327,0.0306504470419924
"685","0-1",2023-03-07,3587,0.281930362335927,3548,0.000504964104566851,2781819,0.0044856821158859,784.052705749718,-1,-1,4410,1.46352569899966
"686","1-10",2023-03-07,6088,0.478503497602767,23743,0.00337918904586549,9328389,0.0150420238366791,392.890072863581,3,17,-100530,-4.51863488319486
"687","10-100",2023-03-07,1953,0.153501532657392,63010,0.00896780953459901,29146521,0.0469987544085337,462.569766703698,3,166,57960,-0.299576431685011
"688","100-1000",2023-03-07,684,0.0537609054468286,224968,0.032018253854621,75395234,0.121574787136342,335.137592902102,1,652,149536,-0.307484577881951
"689","1000-10000",2023-03-07,317,0.0249155073488957,991540,0.141119534453837,187509614,0.302359183712696,189.109480202513,0,3490,50658,-0.616703695062768
"690","10000+",2023-03-07,94,0.00738819460818989,5719433,0.81401024900651,315993603,0.509539568789863,55.2491135047827,0,3107,254376,0.0144703091357314
"691","0-1",2023-03-08,3586,0.282184450739692,3547,0.000504528093410098,2783691,0.00448543510125237,784.801522413307,-1,-1,1872,0.748816663588855
"692","1-10",2023-03-08,6076,0.478124016367642,23750,0.00337821883802927,9383651,0.0151201256077998,395.101094736842,-12,7,55262,2.2110218732613
"693","10-100",2023-03-08,1952,0.153604028958137,62999,0.00896102772955815,29194352,0.0470416332915964,463.409768409022,-1,-11,47831,0.840001705324539
"694","100-1000",2023-03-08,682,0.0536669814290211,224007,0.0318629333579125,75400172,0.121494295929134,336.597392045784,-2,-961,4938,1.45979914368263
"695","1000-10000",2023-03-08,318,0.0250236071765817,993848,0.141365727820535,187576571,0.302247101325527,188.737685239594,1,2308,66957,-0.371794962919267
"696","10000+",2023-03-08,94,0.00739691532892666,5722181,0.813927564160555,316268246,0.509611408744691,55.2705770754193,0,2748,274643,0.0214635706365911
"697","0-1",2023-03-09,3581,0.281835353376358,3545,0.000503855811674758,2785339,0.00448370148555186,785.709167842031,-5,-2,1648,0.907645428723981
"698","1-10",2023-03-09,6070,0.477727058082796,23746,0.00337505221552294,9414545,0.0151550706762426,396.468668407311,-6,-4,30894,1.36757367046857
"699","10-100",2023-03-09,1960,0.15425783094601,63300,0.00899691759633631,29190337,0.046989166263302,461.142764612954,8,301,-4015,-2.2670037960682
"700","100-1000",2023-03-09,683,0.0537541319061861,224529,0.0319126210266634,75551620,0.121619275366427,336.489362175933,1,522,151448,-0.108029869851521
"701","1000-10000",2023-03-09,318,0.0250275460412404,995006,0.141421595416433,187679664,0.302117475928307,188.62164047252,0,1158,103093,-0.116044767074214
"702","10000+",2023-03-09,94,0.00739807964741067,5725617,0.81378995793337,316592688,0.509635310280169,55.294073634335,0,3436,324442,0.0234965589156388
"703","0-1",2023-03-10,3595,0.281783978680044,3559,0.000505437464717724,2794500,0.00449218112365623,785.192469794886,14,14,9161,-0.516698047144814
"704","1-10",2023-03-10,6097,0.477896221978367,23878,0.00339107495996904,9554387,0.0153587535979626,400.133470139878,27,132,139842,3.66480173256701
"705","10-100",2023-03-10,1970,0.15441291738517,63503,0.00901848702499849,29330864,0.0471495987122305,461.881548903201,10,203,140527,0.738784290247224
"706","100-1000",2023-03-10,683,0.05353503683963,224016,0.0318140149188552,73355182,0.117919042369929,327.455101421327,0,-513,-2196438,-9.03426075460567
"707","1000-10000",2023-03-10,319,0.0250039191095783,996941,0.141582279155143,190096268,0.305581272781212,190.679556764141,1,1935,2416604,2.05791629162172
"708","10000+",2023-03-10,94,0.00736792600721116,5729528,0.813688706476317,316949682,0.50949915141501,55.3186374165551,0,3911,356994,0.0245637822201275
"709","0-1",2023-03-11,3603,0.282013149655604,3568,0.000506370288666545,2798793,0.00449538432994793,784.415078475336,8,9,4293,-0.777391319549793
"710","1-10",2023-03-11,6110,0.478240450845335,23910,0.00339330538173124,9587161,0.0153987713018033,400.968674194898,13,32,32774,0.835204055019801
"711","10-100",2023-03-11,1968,0.154038822792736,63544,0.00901815964770933,29373600,0.0471794881415519,462.256074531034,-2,41,42736,0.374525627832213
"712","100-1000",2023-03-11,682,0.0533813400125235,224158,0.0318124863135973,73381616,0.117864581865346,327.365590342526,-1,142,26434,-0.0895110788007969
"713","1000-10000",2023-03-11,319,0.0249686912961803,997839,0.141613234997964,190173059,0.305453454187881,190.584912996986,0,898,76791,-0.09464376715502
"714","10000+",2023-03-11,94,0.00735754539762054,5733208,0.813656443370331,317278367,0.50960832017347,55.3404598263311,0,3680,328685,0.021822409776
"715","0-1",2023-03-12,3582,0.281382560879811,3545,0.00050290314851418,2795320,0.00448744691259697,788.524682651622,-21,-23,-3473,4.10960417628564
"716","1-10",2023-03-12,6090,0.478397486252946,23863,0.00338526878222676,9621254,0.0154454111005578,403.187109751498,-20,-47,34093,2.21843555660064
"717","10-100",2023-03-12,1964,0.154281225451689,63375,0.00899054641384659,29351051,0.0471184992027482,463.132954635108,-4,-169,-22549,0.876880104074871
"718","100-1000",2023-03-12,682,0.0535742340926944,224520,0.0318510056147824,73451666,0.117915105181805,327.149768394798,0,362,70050,-0.2158219477285
"719","1000-10000",2023-03-12,318,0.024980361351139,996837,0.141413953696877,190012114,0.305034584350029,190.615029337795,-1,-1002,-160945,0.0301163408089735
"720","10000+",2023-03-12,94,0.00738413197172035,5736931,0.813856322343753,317688499,0.509998953252263,55.3760362465576,0,3723,410132,0.0355764202265263
"721","0-1",2023-03-13,3577,0.280857412060302,3542,0.000502136490111299,2807565,0.00449732605035514,792.64963297572,-5,-3,12245,4.12495032409788
"722","1-10",2023-03-13,6097,0.478721733668342,23882,0.00338566449938962,9611716,0.0153966233214245,402.466962565949,7,19,-9538,-0.72014718554891
"723","10-100",2023-03-13,1970,0.154679648241206,63638,0.00902172839009115,29423828,0.0471328529047658,462.362550677268,6,263,72777,-0.770403957840188
"724","100-1000",2023-03-13,681,0.0534704773869347,224721,0.0318578809131285,73656668,0.117987669663484,327.769402948545,-1,201,205002,0.619634553747289
"725","1000-10000",2023-03-13,317,0.0248900753768844,994329,0.140962415041185,190395427,0.304986817300967,191.481317551836,-1,-2508,383313,0.86628821404102
"726","10000+",2023-03-13,94,0.00738065326633166,5743747,0.814270174666094,318379080,0.509998710759003,55.4305543054038,0,6816,690581,0.0545180588461633
"727","0-1",2023-03-14,3567,0.280424528301887,3531,0.000500839839334097,2781817,0.00445193883888326,787.826961200793,-10,-11,-25748,-4.8226717749269
"728","1-10",2023-03-14,6091,0.478852201257862,23883,0.00338758365415357,9722238,0.0155591862991227,407.077754050999,-6,1,110522,4.61079148504939
"729","10-100",2023-03-14,1972,0.15503144654088,63825,0.00905298859968812,29439919,0.0471147882156436,461.259992166079,2,187,16091,-1.10255851118916
"730","100-1000",2023-03-14,680,0.0534591194968553,224332,0.0318194287276966,73662756,0.117887727487315,328.364905586363,-1,-389,6088,0.595502637818015
"731","1000-10000",2023-03-14,316,0.0248427672955975,987445,0.140059981634454,190512052,0.304889934734796,192.93434267225,-1,-6884,116625,1.45302512041363
"732","10000+",2023-03-14,94,0.00738993710691824,5747142,0.815179177544674,318736388,0.510096424424239,55.4599813263706,0,3395,357308,0.0294270209667928
"733","0-1",2023-03-15,3568,0.280459047319604,3532,0.000501670340658591,2781287,0.00445158232491817,787.453850509626,1,1,-530,-0.373110691166744
"734","1-10",2023-03-15,6091,0.478776921867631,23902,0.00339493898143308,9726107,0.0155670975384643,406.916032131202,0,19,3869,-0.161721919796207
"735","10-100",2023-03-15,1970,0.154849866373212,63828,0.00906585914596732,29091337,0.0465620705800724,455.777041423827,-2,3,-348582,-5.48295074225263
"736","100-1000",2023-03-15,683,0.0536865272755856,225858,0.0320799150057951,73765452,0.118065119605708,326.601014796908,3,1526,102696,-1.76389078945527
"737","1000-10000",2023-03-15,317,0.024917465807263,994742,0.141288946208213,190606148,0.305074219042313,191.613652585293,1,7297,94096,-1.32069008695663
"738","10000+",2023-03-15,93,0.00731017135670492,5728618,0.813668670317933,318815823,0.510279910908525,55.6531824953244,-1,-18524,79435,0.193201168953784
"739","0-1",2023-03-16,3564,0.280365009439899,3529,0.000501009330074288,2780522,0.00444871186035341,787.906489090394,-4,-3,-765,0.452638580767598
"740","1-10",2023-03-16,6088,0.478917558212712,23882,0.0033905085919054,9669531,0.015470820674591,404.887823465371,-3,-20,-56576,-2.02820866583102
"741","10-100",2023-03-16,1966,0.154657016991819,63383,0.00899843422162046,28430117,0.0454869260840717,448.54483063282,-4,-445,-661220,-7.23221079100699
"742","100-1000",2023-03-16,684,0.0538074260541221,226175,0.0321098853016583,74421816,0.119071604363583,329.045279098044,1,317,656364,2.44426430113572
"743","1000-10000",2023-03-16,317,0.0249370673379484,995222,0.141290877726039,190690323,0.305096058072809,191.605815586874,0,480,84175,-0.00783699841937846
"744","10000+",2023-03-16,93,0.00731592196349906,5731590,0.813709284828702,319025019,0.510425878944591,55.6608234364286,0,2972,209196,0.00764094110428459
"745","0-1",2023-03-17,3562,0.280737704918033,3525,0.000498516753557076,2782537,0.0044437952055925,789.37219858156,-2,-4,2015,1.46570949116642
"746","1-10",2023-03-17,6065,0.478010718789407,23794,0.00336502344230839,9698321,0.0154885100762711,407.595234092628,-23,-88,28790,2.70741062725699
"747","10-100",2023-03-17,1967,0.155028373266078,63767,0.00901813271604938,28827034,0.0460376395644162,452.06821710289,1,384,396917,3.5233864700707
"748","100-1000",2023-03-17,682,0.0537515762925599,226023,0.0319648942380797,74495486,0.118971529767648,329.592501648062,-2,-152,73670,0.54722255001883
"749","1000-10000",2023-03-17,318,0.025063051702396,999671,0.141376664268129,190890567,0.30485797185354,190.953390665529,1,4449,200244,-0.65242492134513
"750","10000+",2023-03-17,94,0.00740857503152585,5754196,0.813776768581876,319468349,0.510200553532532,55.5191983380476,1,22606,443330,-0.141625098381063
"751","0-1",2023-03-18,3551,0.280378997236478,3513,0.000496971627772353,2788039,0.00444732010392789,793.634785083974,-11,-12,5502,4.26258650241357
"752","1-10",2023-03-18,6050,0.477694433478089,23733,0.00335742318301203,9728846,0.0155188978360125,409.929043947246,-15,-61,30525,2.33380985461804
"753","10-100",2023-03-18,1969,0.155467824713778,63888,0.00903800835614008,28891571,0.046086179046405,452.222185699975,2,121,64537,0.153968597084713
"754","100-1000",2023-03-18,684,0.054007106198184,225740,0.0319346357111674,74631399,0.119047732530629,330.607774430761,2,-283,135913,1.01527278269867
"755","1000-10000",2023-03-18,317,0.0250296091590999,994924,0.140748363162477,191014935,0.304696082291524,191.98947356783,-1,-4747,124368,1.03608290230136
"756","10000+",2023-03-18,94,0.00742202921437031,5757016,0.814424597959431,319848364,0.510203788191501,55.5580119978822,0,2820,380015,0.0388136598346662
"757","0-1",2023-03-19,3546,0.280316205533597,3510,0.000496199970567284,2791660,0.00445048978455836,795.344729344729,-5,-3,3621,1.70994426075549
"758","1-10",2023-03-19,6043,0.477707509881423,23706,0.00335125826275442,9756638,0.0155541211145461,411.568294946427,-7,-27,27792,1.6392509991806
"759","10-100",2023-03-19,1965,0.155335968379447,63657,0.00899903177390358,28892415,0.0460605510014546,453.876478627645,-4,-231,844,1.6542929276701
"760","100-1000",2023-03-19,683,0.0539920948616601,224943,0.0317996324727398,74638949,0.118990091936222,331.812721444988,-1,-797,7550,1.20494701422729
"761","1000-10000",2023-03-19,318,0.0251383399209486,988056,0.139679019407074,191097344,0.304649125369219,193.407402009603,1,-6868,82409,1.41792844177237
"762","10000+",2023-03-19,95,0.0075098814229249,5769889,0.815674858112961,320093280,0.510295620794,55.4765057005429,1,12873,244916,-0.0815062973393026
"763","0-1",2023-03-20,3543,0.280079051383399,3505,0.00049540138890479,2797511,0.00445484099656129,798.148644793153,-3,-5,5851,2.80391544842325
"764","1-10",2023-03-20,6043,0.477707509881423,23737,0.0033550193347883,9697047,0.0154418704774286,408.520326915785,0,31,-59591,-3.04796803064158
"765","10-100",2023-03-20,1969,0.155652173913043,63836,0.00902266563826709,28970994,0.0461342857212469,453.834732752679,4,179,78579,-0.0417458749662956
"766","100-1000",2023-03-20,684,0.0540711462450593,225394,0.0318574894866779,74768450,0.119063537662352,331.723337799586,1,451,129501,-0.0893836454018242
"767","1000-10000",2023-03-20,316,0.0249802371541502,984146,0.139100512206874,191191775,0.304459556182379,194.271759474712,-2,-3910,94431,0.864357465109407
"768","10000+",2023-03-20,95,0.0075098814229249,5774453,0.816168911944488,320545233,0.510445908960033,55.5109259699577,0,4564,451953,0.0344202694147384
"769","0-1",2023-03-21,3536,0.279946164199192,3495,0.000494254136567721,2798716,0.00446112045920583,800.777110157368,-7,-10,1205,2.62846536421512
"770","1-10",2023-03-21,6039,0.478109413348112,23741,0.003357392691346,9715205,0.0154859227556061,409.21633461101,-4,4,18158,0.696007695225035
"771","10-100",2023-03-21,1963,0.155411289684111,63663,0.00900306183013185,28710295,0.045763873295588,450.973014152648,-6,-173,-260699,-2.86171860003122
"772","100-1000",2023-03-21,684,0.0541524819887578,225528,0.0318936042666223,74876143,0.119351693220649,332.00375563123,0,134,107693,0.280417831643319
"773","1000-10000",2023-03-21,314,0.0248594727258333,977545,0.13824196278429,190496268,0.303648815591563,194.872121488013,-2,-6601,-695507,0.600362013301236
"774","10000+",2023-03-21,95,0.00752117805399414,5777289,0.817009724291042,320760564,0.511288574677388,55.5209483202242,0,2836,215331,0.0100223502665671
"775","0-1",2023-03-22,3532,0.2797845373891,3492,0.000493125823200271,2798886,0.00445031822748845,801.513745704467,-4,-3,170,0.736635547099695
"776","1-10",2023-03-22,6031,0.477740811153359,23708,0.00334794588099428,9728917,0.0154692890881666,410.364307406783,-8,-33,13712,1.14797279577203
"777","10-100",2023-03-22,1966,0.155735107731305,63746,0.00900194694322006,28893400,0.0459414297953239,453.258243654504,3,83,183105,2.28522950185629
"778","100-1000",2023-03-22,683,0.0541032953105196,225687,0.0318705863861969,74962501,0.119192773331397,332.15249881473,-1,159,86358,0.148743183500301
"779","1000-10000",2023-03-22,317,0.0251108998732573,986129,0.139257066124473,191407650,0.304344283288326,194.100011256134,3,8584,911382,-0.772110231879509
"780","10000+",2023-03-22,95,0.00752534854245881,5778595,0.816029328841915,321126817,0.510601906269297,55.5717812028702,0,1306,366253,0.0508328826460058
"781","0-1",2023-03-23,3521,0.279488807747261,3481,0.000491329814277048,2801402,0.0044499977190879,804.769319161161,-11,-11,2516,3.25557345669324
"782","1-10",2023-03-23,6019,0.477774249880933,23654,0.00333867148144478,9785361,0.0155439434006443,413.687367887038,-12,-54,56444,3.32306048025561
"783","10-100",2023-03-23,1962,0.155739006191459,63529,0.00896687497018287,28906645,0.0459179026489178,455.014953800626,-4,-217,13245,1.75671014612266
"784","100-1000",2023-03-23,684,0.0542943324337196,225742,0.0318626184816229,74975988,0.119098571210544,332.131318053353,1,55,13487,-0.0211807613771384
"785","1000-10000",2023-03-23,317,0.0251627242419432,986691,0.139267654633391,191535102,0.304251502292519,194.118626804136,0,562,127452,0.0186155480024297
"786","10000+",2023-03-23,95,0.00754087950468328,5781757,0.816072850619081,321524364,0.510738082728286,55.6101482646192,0,3162,397547,0.0383670617489642
"787","0-1",2023-03-24,3516,0.279446828803052,3474,0.000490668194319859,2808164,0.00445829496097523,808.337363270006,-5,-7,6762,3.56804410884513
"788","1-10",2023-03-24,6017,0.478222858051184,23677,0.00334414244010112,9805407,0.0155672519904148,414.132153566753,-2,23,20046,0.444785679714414
"789","10-100",2023-03-24,1956,0.155460181211254,63378,0.00895151664352447,28717435,0.045592349931355,453.113619868093,-6,-151,-189210,-1.90133393253342
"790","100-1000",2023-03-24,684,0.0543633762517883,226011,0.0319218218959199,75069233,0.119181352374069,332.148581263744,0,269,93245,0.0172632103908086
"791","1000-10000",2023-03-24,314,0.0249562867588619,979022,0.138277189677437,191549181,0.304107149166228,195.653602268386,-3,-7669,14079,1.53497546424995
"792","10000+",2023-03-24,95,0.00755046892385948,5784579,0.817014661148697,321924562,0.511093601576958,55.6522025198377,0,2822,400198,0.0420542552184457
"793","0-1",2023-03-25,3507,0.278842331239564,3467,0.000488563912389372,2810418,0.00445555797254323,810.619555811941,-9,-7,2254,2.28219254193539
"794","1-10",2023-03-25,6006,0.477538363679733,23580,0.00332285464497877,9816991,0.0155635825405456,416.327014418999,-11,-97,11584,2.19486085224662
"795","10-100",2023-03-25,1967,0.15639659696271,63670,0.00897227121483453,28901310,0.0458193272984458,453.923511858018,11,292,183875,0.809891989924836
"796","100-1000",2023-03-25,685,0.0544644986880814,226675,0.031942666524621,75197466,0.119215956185645,331.741330098158,1,664,128233,-0.407251165585649
"797","1000-10000",2023-03-25,316,0.0251252285918741,979456,0.138023321422915,191738538,0.303976907217959,195.760236294433,2,434,189357,0.106634026046606
"798","10000+",2023-03-25,96,0.00763298083803769,5799460,0.817250322280262,322302067,0.510968668784861,55.5744960737724,1,14881,377505,-0.077706446065271
"799","0-1",2023-03-26,3505,0.278749801177032,3465,0.000488353371089931,2812129,0.00445563991805123,811.581240981241,-2,-2,1711,0.961685169299813
"800","1-10",2023-03-26,6008,0.477811356767934,23575,0.0033226351294214,9825772,0.0155683121040571,416.787783669141,2,-5,8781,0.46076925014188
"801","10-100",2023-03-26,1967,0.156433911245427,63665,0.00897287658598571,28933476,0.0458432563490428,454.464399591612,0,-5,32166,0.540887733594445
"802","100-1000",2023-03-26,682,0.054238905678384,226320,0.0318972972424454,75066276,0.118937749955657,331.682025450689,-3,-355,-131190,-0.0593046474688208
"803","1000-10000",2023-03-26,317,0.025210752346111,988214,0.139277817679153,191878274,0.304018946869497,194.166722997246,1,8758,139736,-1.59351329718729
"804","10000+",2023-03-26,95,0.00755527278511214,5790033,0.816041019991904,322623270,0.511176094803695,55.7204544430058,-1,-9427,321203,0.145958369233377
"805","0-1",2023-03-27,3509,0.27900135167369,3469,0.00048809712752941,2825098,0.00446513066579327,814.383972326319,4,4,12969,2.80273134507786
"806","1-10",2023-03-27,6001,0.477140812594418,23566,0.00331579616816318,9914638,0.0156703074279332,420.717898667572,-7,-9,88866,3.93011499843089
"807","10-100",2023-03-27,1971,0.156714637830961,63969,0.00900060108127092,29090569,0.045978295877621,454.760415201113,4,304,157093,0.296015609500728
